,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
1500,5631,1267,610008,,,五色糯米饭(七色),0,1,35,,2016-08-06 21:46:57,,,,0,,,caipu/601002.jpg,1599
1501,3795,1121,610011,,,白饭/大碗,0,2,10,,2016-08-06 21:47:55,,,,0,,,caipu/601005.jpg,1547
1502,3794,1121,609975,,,一品香酥藕,0,1,10,,2016-08-06 21:47:57,,,,0,,,caipu/502005.jpg,1547
1503,5641,1267,610050,,,番茄甘蓝,0,1,33,,2016-08-06 21:49:19,,,,0,,,caipu/301004.jpg,1599
1504,3797,1121,610000,,,酸辣汤面,0,1,16,,2016-08-06 21:50:25,,,,0,,,caipu/603004.jpg,1547
1505,3796,1121,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-06 21:50:45,,,,0,,,caipu/601001.jpg,1547
1506,3798,1121,610060,,,广式虾仁肠粉,0,1,18,,2016-08-06 21:50:48,,,,0,,,caipu/604004.jpg,1547
1507,3799,1121,609931,,,焖猪手,0,1,58,,2016-08-06 21:51:05,,,,0,,,caipu/203002.jpg,1547
1508,3800,1121,609996,,,牛尾汤,0,1,40,,2016-08-06 21:51:48,,,,0,,,caipu/201006.jpg,1547
1509,3801,1121,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016-08-06 21:52:51,,,,0,,,caipu/111.jpg,1547
1510,4704,1193,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-06 21:56:02,,,,0,,,caipu/101004.jpg,1548
1511,5141,1227,609959,,,"小炒羊腰


",0,1,36,,2016-08-06 21:56:02,,,,0,,,caipu/202005.jpg,1549
1512,5139,1227,610063,,,蒜香辣花甲,0,1,45,,2016-08-06 21:56:43,,,,0,,,caipu/104002.jpg,1549
1513,5440,1250,609970,,,麻辣小龙虾,0,1,99,,2016-08-06 21:57:38,,,,0,,,caipu/101006.jpg,1550
1514,6034,1302,609970,,,麻辣小龙虾,0,1,99,,2016-08-06 21:57:43,,,,0,,,caipu/101006.jpg,1551
1515,5142,1227,609976,,,芹黄鳝丝,0,1,58,,2016-08-06 21:57:49,,,,0,,,caipu/106001.jpg,1549
1516,6036,1302,610066,,,辣炒田螺,0,1,35,,2016-08-06 21:58:22,,,,0,,,caipu/104005.jpg,1551
1517,6035,1302,610063,,,蒜香辣花甲,0,1,45,,2016-08-06 21:58:30,,,,0,,,caipu/104002.jpg,1551
1518,6037,1302,609992,,,"番茄炖牛腩


",0,1,35,,2016-08-06 21:58:33,,,,0,,,caipu/201002.jpg,1551
1519,4706,1193,609963,,,盘蟹蒸蛋,0,1,55,,2016-08-06 21:58:35,,,,0,,,caipu/102003.jpg,1548
1520,6038,1302,609956,,,孜然羊排,0,1,88,,2016-08-06 21:58:50,,,,0,,,caipu/202002.jpg,1551
1521,5442,1250,610028,,,培根花菜,0,1,35,,2016-08-06 21:58:59,,,,0,,,caipu/304002.jpg,1550
1522,4708,1193,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016-08-06 21:59:14,,,,0,,,caipu/202006.jpg,1548
1523,5143,1227,609953,,,凉拌菠菜,0,1,27,,2016-08-06 21:59:27,,,,0,,,caipu/303004.jpg,1549
1524,6040,1302,610031,,,糖醋蕃茄溜青花,0,1,33,,2016-08-06 21:59:34,,,,0,,,caipu/304005.jpg,1551
1525,6039,1302,610019,,,白斩鸡,0,1,88,,2016-08-06 21:59:38,,,,0,,,caipu/204002.jpg,1551
1526,5144,1227,609947,,, 北冰洋汽水 ,0,4,5,,2016-08-06 22:00:20,,,,0,,,caipu/404003.jpg,1549
1527,6043,1302,610049,,,爆炒双丝,0,1,35,,2016-08-06 22:00:21,,,,0,,,caipu/301003.jpg,1551
1528,6042,1302,609953,,,凉拌菠菜,0,1,27,,2016-08-06 22:00:23,,,,0,,,caipu/303004.jpg,1551
1529,6048,1302,609997,,,打卤面,0,1,26,,2016-08-06 22:00:28,,,,0,,,caipu/603001.jpg,1551
1530,6041,1302,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-06 22:00:36,,,,0,,,caipu/304001.jpg,1551
1531,6045,1302,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-06 22:00:36,,,,0,,,caipu/301001.jpg,1551
1532,6047,1302,610008,,,五色糯米饭(七色),0,1,35,,2016-08-06 22:00:44,,,,0,,,caipu/601002.jpg,1551
1533,6044,1302,610050,,,番茄甘蓝,0,1,33,,2016-08-06 22:00:45,,,,0,,,caipu/301004.jpg,1551
1534,6051,1302,609989,,,青岛啤酒罐装,0,6,7,,2016-08-06 22:01:08,,,,0,,,caipu/403004.jpg,1551
1535,6049,1302,609998,,,清爽拌凉面,0,1,15,,2016-08-06 22:01:37,,,,0,,,caipu/603002.jpg,1551
1536,6050,1302,610057,,,宝宝版牛肉肠粉,0,1,15,,2016-08-06 22:01:38,,,,0,,,caipu/604001.jpg,1551
1537,4710,1193,610016,,,五彩藕苗,0,1,35,,2016-08-06 22:01:39,,,,0,,,caipu/302005.jpg,1548
1538,5145,1227,610011,,,白饭/大碗,0,1,10,,2016-08-06 22:01:39,,,,0,,,caipu/601005.jpg,1549
1539,4711,1193,609950,,,大蒜苋菜,0,1,30,,2016-08-06 22:01:53,,,,0,,,caipu/303001.jpg,1548
1540,4713,1193,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016-08-06 22:02:15,,,,0,,,caipu/404001.jpg,1548
1541,4717,1193,610003,,,蒜香包,0,1,13,,2016-08-06 22:02:27,,,,0,,,caipu/503002.jpg,1548
1542,4714,1193,609947,,, 北冰洋汽水 ,0,1,5,,2016-08-06 22:02:29,,,,0,,,caipu/404003.jpg,1548
1543,4716,1193,610004,,,南瓜芝士包,0,1,10,,2016-08-06 22:02:47,,,,0,,,caipu/503003.jpg,1548
1544,6052,1303,610043,,,肉丁茄子,0,1,39,,2016-08-06 22:03:42,,,,0,,,caipu/305002.jpg,1123
1545,4720,1193,609935,,,山药养生粥,0,1,19,,2016-08-06 22:04:55,,,,0,,,caipu/602001.jpg,1548
1546,4719,1193,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-06 22:04:59,,,,0,,,caipu/602002.jpg,1548
1547,4721,1193,610066,,,辣炒田螺,0,1,35,,2016-08-06 22:05:17,,,,0,,,caipu/104005.jpg,1548
1548,4722,1193,609931,,,焖猪手,0,1,58,,2016-08-06 22:05:38,,,,0,,,caipu/203002.jpg,1548
1549,5450,1250,610010,,,白饭/小碗,0,2,1,,2016-08-06 22:06:39,,,,0,,,caipu/601004.jpg,1550
1550,6053,1303,610029,,,黄花菜炒木耳,0,1,35,,2016-08-06 22:06:45,,,,0,,,caipu/304003.jpg,1123
1551,5443,1250,609949,,,意文柠檬汁 ,0,1,13,,2016-08-06 22:06:55,,,,0,,,caipu/404005.jpg,1550
1552,6054,1303,610030,,,番茄有机花菜,0,1,32,,2016-08-06 22:07:57,,,,0,,,caipu/304004.jpg,1123
1553,6055,1303,610010,,,白饭/小碗,0,3,1,,2016-08-06 22:10:25,,,,0,,,caipu/601004.jpg,1123
1554,6056,1303,609947,,, 北冰洋汽水 ,0,3,5,,2016-08-06 22:12:15,,,,0,,,caipu/404003.jpg,1123
1555,2808,406,609940,,,清蒸蝶鱼,0,1,56,,2016-08-07 11:03:24,,,,0,,,caipu/103001.jpg,1209
1556,1792,283,609961,,,姜葱炒花蟹,0,1,45,,2016-08-07 11:04:43,,,,0,,,caipu/102001.jpg,1519
1557,2814,406,609942,,,辣炒鱿鱼,0,1,58,,2016-08-07 11:05:37,,,,0,,,caipu/103003.jpg,1209
1558,2812,406,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-07 11:05:58,,,,0,,,caipu/602003.jpg,1209
1559,2816,406,609946,,,谷稻小庄 ,0,1,38,,2016-08-07 11:06:40,,,,0,,,caipu/404002.jpg,1209
1560,1793,283,609970,,,麻辣小龙虾,0,1,99,,2016-08-07 11:07:57,,,,0,,,caipu/101006.jpg,1519
1561,2821,406,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-07 11:07:58,,,,0,,,caipu/304001.jpg,1209
1562,1795,283,609959,,,"小炒羊腰
",0,1,36,,2016-08-07 11:08:11,,,,0,,,caipu/202005.jpg,1519
1563,1796,283,609947,,, 北冰洋汽水 ,0,3,5,,2016-08-07 11:08:50,,,,0,,,caipu/404003.jpg,1519
1564,1794,283,610015,,,葱油凉拌藕片,0,1,30,,2016-08-07 11:08:56,,,,0,,,caipu/302004.jpg,1519
1565,1797,283,610025,,,番茄蛋汤,0,1,25,,2016-08-07 11:09:59,,,,0,,,caipu/204008.jpg,1519
1566,6852,782,609934,,,芹菜炒腰花,0,1,18,,2016-08-07 11:10:50,,,,0,,,caipu/203005.jpg,1167
1567,1108,201,609975,,,一品香酥藕,0,1,10,,2016-08-07 11:11:42,,,,0,,,caipu/502005.jpg,1478
1568,6856,782,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-07 11:11:59,,,,0,,,caipu/303003.jpg,1167
1569,1111,201,609934,,,芹菜炒腰花,0,1,18,,2016-08-07 11:12:50,,,,0,,,caipu/203005.jpg,1478
1570,7801,871,609989,,,青岛啤酒罐装,0,1,7,,2016-08-07 11:13:09,,,,0,,,caipu/403004.jpg,1562
1571,7802,871,610034,,,法国波尔多AOC干红葡萄酒原,0,1,159,,2016-08-07 11:13:11,,,,0,,,caipu/402003.jpg,1562
1572,7800,871,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016-08-07 11:13:22,,,,0,,,caipu/404001.jpg,1562
1573,7799,871,609970,,,麻辣小龙虾,0,1,99,,2016-08-07 11:13:30,,,,0,,,caipu/101006.jpg,1562
1574,7803,871,610005,,,牛奶卷,0,1,17,,2016-08-07 11:13:57,,,,0,,,caipu/503004.jpg,1562
1575,3042,428,609944,,,水煮鱼,0,1,65,,2016-08-07 11:14:05,,,,0,,,caipu/103005.jpg,1349
1576,3041,428,610062,,,蒜蓉生蚝,0,1,49,,2016-08-07 11:14:18,,,,0,,,caipu/104001.jpg,1349
1577,7804,871,610011,,,白饭/大碗,0,1,10,,2016-08-07 11:14:23,,,,0,,,caipu/601005.jpg,1562
1578,3046,428,609958,,,"香辣爆羊肝


",0,1,28,,2016-08-07 11:15:08,,,,0,,,caipu/202004.jpg,1349
1579,3049,428,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-07 11:15:23,,,,0,,,caipu/301001.jpg,1349
1580,7805,871,610010,,,白饭/小碗,0,2,1,,2016-08-07 11:15:56,,,,0,,,caipu/601004.jpg,1562
1581,3052,428,610014,,,金玉良缘,0,1,30,,2016-08-07 11:16:03,,,,0,,,caipu/302003.jpg,1349
1582,3051,428,610049,,,爆炒双丝,0,1,35,,2016-08-07 11:16:11,,,,0,,,caipu/301003.jpg,1349
1583,2655,394,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-07 11:16:12,,,,0,,,caipu/101001.jpg,1213
1584,7806,871,610029,,,黄花菜炒木耳,0,1,35,,2016-08-07 11:16:35,,,,0,,,caipu/304003.jpg,1562
1585,2658,394,609967,,,香酥两吃大虾,0,1,89,,2016-08-07 11:16:40,,,,0,,,caipu/101002.jpg,1213
1586,1116,201,609967,,,香酥两吃大虾,0,1,89,,2016-08-07 11:16:47,,,,0,,,caipu/101002.jpg,1478
1587,3053,428,610011,,,白饭/大碗,0,1,10,,2016-08-07 11:16:59,,,,0,,,caipu/601005.jpg,1349
1588,2663,394,609940,,,清蒸蝶鱼,0,1,56,,2016-08-07 11:17:02,,,,0,,,caipu/103001.jpg,1213
1589,2666,394,609942,,,辣炒鱿鱼,0,1,58,,2016-08-07 11:17:02,,,,0,,,caipu/103003.jpg,1213
1590,7807,871,610031,,,糖醋蕃茄溜青花,0,1,33,,2016-08-07 11:17:38,,,,0,,,caipu/304005.jpg,1562
1591,3055,428,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016-08-07 11:17:40,,,,0,,,caipu/402004.jpg,1349
1592,2683,394,609934,,,芹菜炒腰花,0,1,18,,2016-08-07 11:18:02,,,,0,,,caipu/203005.jpg,1213
1593,7810,871,610065,,,辣炒花蛤,0,1,35,,2016-08-07 11:18:06,,,,0,,,caipu/104004.jpg,1562
1594,2678,394,610039,,,培根紫菜卷,0,1,30,,2016-08-07 11:18:09,,,,0,,,caipu/105003.jpg,1213
1595,2696,394,610027,,,清炒菊花菜,0,1,30,,2016-08-07 11:18:09,,,,0,,,caipu/304001.jpg,1213
1596,2673,394,610066,,,辣炒田螺,0,1,35,,2016-08-07 11:18:33,,,,0,,,caipu/104005.jpg,1213
1597,2688,394,610019,,,白斩鸡,0,1,88,,2016-08-07 11:18:42,,,,0,,,caipu/204002.jpg,1213
1598,7809,871,610037,,,辣炒海带丝,0,1,19,,2016-08-07 11:18:43,,,,0,,,caipu/105001.jpg,1562
1599,7808,871,609942,,,辣炒鱿鱼,0,1,58,,2016-08-07 11:18:46,,,,0,,,caipu/103003.jpg,1562
1600,2691,394,610023,,,啤酒鸭,0,1,48,,2016-08-07 11:18:55,,,,0,,,caipu/204006.jpg,1213
1601,2701,394,609953,,,凉拌菠菜,0,1,27,,2016-08-07 11:19:35,,,,0,,,caipu/303004.jpg,1213
1602,7811,871,610021,,,爆炒鸡翅,0,1,56,,2016-08-07 11:19:51,,,,0,,,caipu/204004.jpg,1562
1603,1117,201,610010,,,白饭/小碗,0,2,1,,2016-08-07 11:19:54,,,,0,,,caipu/601004.jpg,1478
1604,2704,394,610014,,,金玉良缘,0,1,30,,2016-08-07 11:19:58,,,,0,,,caipu/302003.jpg,1213
1605,2711,394,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016-08-07 11:20:39,,,,0,,,caipu/402004.jpg,1213
1606,2706,394,610049,,,爆炒双丝,0,1,35,,2016-08-07 11:20:46,,,,0,,,caipu/301003.jpg,1213
1607,6865,782,610043,,,肉丁茄子,0,1,39,,2016-08-07 11:20:52,,,,0,,,caipu/305002.jpg,1167
1608,7814,871,609964,,,避风塘炒蟹,0,1,48,,2016-08-07 11:21:01,,,,0,,,caipu/102004.jpg,1562
1609,2717,394,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-07 11:21:03,,,,0,,,caipu/602003.jpg,1213
1610,2715,394,610036,,,路易拉菲红酒干红,0,1,158,,2016-08-07 11:21:10,,,,0,,,caipu/402005.jpg,1213
1611,7812,871,610017,,,酸辣藕丁,0,1,33,,2016-08-07 11:21:36,,,,0,,,caipu/302006.jpg,1562
1612,2719,394,610008,,,五色糯米饭(七色),0,1,35,,2016-08-07 11:21:46,,,,0,,,caipu/601002.jpg,1213
1613,2721,394,610011,,,白饭/大碗,0,1,10,,2016-08-07 11:21:57,,,,0,,,caipu/601005.jpg,1213
1614,7813,871,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-07 11:21:59,,,,0,,,caipu/304001.jpg,1562
1615,2726,394,609998,,,清爽拌凉面,0,1,15,,2016-08-07 11:22:01,,,,0,,,caipu/603002.jpg,1213
1616,2722,394,609938,,,小米南瓜粥,0,1,13,,2016-08-07 11:22:14,,,,0,,,caipu/602004.jpg,1213
1617,6874,782,610053,,,蛋挞,0,1,8,,2016-08-07 11:22:19,,,,0,,,caipu/501002.jpg,1167
1618,6869,782,609946,,,谷稻小庄 ,0,1,38,,2016-08-07 11:22:27,,,,0,,,caipu/404002.jpg,1167
1619,7815,871,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-07 11:23:14,,,,0,,,caipu/602003.jpg,1562
1620,6877,782,610011,,,白饭/大碗,0,1,10,,2016-08-07 11:23:27,,,,0,,,caipu/601005.jpg,1167
1621,1534,239,609967,,,香酥两吃大虾,0,1,89,,2016-08-07 11:30:41,,,,0,,,caipu/101002.jpg,1087
1622,7489,840,609932,,,爆炒猪肝,0,1,68,,2016-08-07 11:32:16,,,,0,,,caipu/203003.jpg,1144
1623,7487,840,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-07 11:32:41,,,,0,,,caipu/203001.jpg,1144
1624,7488,840,609931,,,焖猪手,0,1,58,,2016-08-07 11:32:54,,,,0,,,caipu/203002.jpg,1144
1625,7486,840,609970,,,麻辣小龙虾,0,1,99,,2016-08-07 11:32:56,,,,0,,,caipu/101006.jpg,1144
1626,7490,840,609934,,,芹菜炒腰花,0,1,18,,2016-08-07 11:33:26,,,,0,,,caipu/203005.jpg,1144
1627,7491,840,609942,,,辣炒鱿鱼,0,1,58,,2016-08-07 11:35:33,,,,0,,,caipu/103003.jpg,1144
1628,7492,840,609991,,,"香烤牛排


",0,1,55,,2016-08-07 11:35:43,,,,0,,,caipu/201001.jpg,1144
1629,7493,840,609957,,,"蒙古烤羊腿


",0,1,48,,2016-08-07 11:36:02,,,,0,,,caipu/202003.jpg,1144
1630,7494,840,609944,,,水煮鱼,0,1,65,,2016-08-07 11:36:02,,,,0,,,caipu/103005.jpg,1144
1631,7496,840,609933,,,自制猪肉脯,0,1,48,,2016-08-07 11:36:16,,,,0,,,caipu/203004.jpg,1144
1632,1539,239,610049,,,爆炒双丝,0,1,35,,2016-08-07 11:36:24,,,,0,,,caipu/301003.jpg,1087
1633,7495,840,610011,,,白饭/大碗,0,1,10,,2016-08-07 11:36:51,,,,0,,,caipu/601005.jpg,1144
1634,7497,840,610056,,,纸杯蛋糕,0,1,8,,2016-08-07 11:36:56,,,,0,,,caipu/501005.jpg,1144
1635,7499,840,609946,,,谷稻小庄 ,0,1,38,,2016-08-07 11:37:23,,,,0,,,caipu/404002.jpg,1144
1636,1542,239,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-07 11:37:24,,,,0,,,caipu/601001.jpg,1087
1637,7498,840,609986,,,哈尔滨啤酒罐装,0,1,7,,2016-08-07 11:37:49,,,,0,,,caipu/403001.jpg,1144
1638,7500,840,609947,,, 北冰洋汽水 ,0,1,5,,2016-08-07 11:38:08,,,,0,,,caipu/404003.jpg,1144
1639,1543,239,609935,,,山药养生粥,0,1,19,,2016-08-07 11:40:55,,,,0,,,caipu/602001.jpg,1087
1640,7440,836,609931,,,焖猪手,0,1,58,,2016-08-07 11:47:36,,,,0,,,caipu/203002.jpg,1448
1641,7439,836,609967,,,香酥两吃大虾,0,1,89,,2016-08-07 11:47:54,,,,0,,,caipu/101002.jpg,1448
1642,7441,836,609932,,,爆炒猪肝,0,1,68,,2016-08-07 11:48:39,,,,0,,,caipu/203003.jpg,1448
1643,7442,836,609933,,,自制猪肉脯,0,1,48,,2016-08-07 11:49:56,,,,0,,,caipu/203004.jpg,1448
1644,7443,836,609934,,,芹菜炒腰花,0,1,18,,2016-08-07 11:50:33,,,,0,,,caipu/203005.jpg,1448
1645,7444,836,609942,,,辣炒鱿鱼,0,1,58,,2016-08-07 11:53:53,,,,0,,,caipu/103003.jpg,1448
1646,7445,836,609943,,,剁椒鱼头,0,1,55,,2016-08-07 11:55:39,,,,0,,,caipu/103004.jpg,1448
1647,7446,836,609953,,,凉拌菠菜,0,1,27,,2016-08-07 11:58:59,,,,0,,,caipu/303004.jpg,1448
1648,7448,836,609955,,,红酒炖羊肉,0,1,108,,2016-08-07 11:59:22,,,,0,,,caipu/202001.jpg,1448
1649,7447,836,609946,,,谷稻小庄 ,0,1,38,,2016-08-07 11:59:46,,,,0,,,caipu/404002.jpg,1448
1650,7449,836,610011,,,白饭/大碗,0,1,10,,2016-08-07 12:00:29,,,,0,,,caipu/601005.jpg,1448
1651,7450,836,609983,,,干锅田鸡,0,1,88,,2016-08-07 12:01:39,,,,0,,,caipu/205003.jpg,1448
1652,7451,836,609991,,,"香烤牛排


",0,1,55,,2016-08-07 12:02:37,,,,0,,,caipu/201001.jpg,1448
1653,7162,812,609970,,,麻辣小龙虾,0,1,99,,2016-08-07 12:08:12,,,,0,,,caipu/101006.jpg,1122
1654,7164,812,610036,,,路易拉菲红酒干红,0,1,158,,2016-08-07 12:09:01,,,,0,,,caipu/402005.jpg,1122
1655,7163,812,609955,,,红酒炖羊肉,0,1,108,,2016-08-07 12:09:19,,,,0,,,caipu/202001.jpg,1122
1656,7165,812,609973,,,紫薯面包卷,0,1,20,,2016-08-07 12:10:23,,,,0,,,caipu/502003.jpg,1122
1657,7166,812,610008,,,五色糯米饭(七色),0,1,35,,2016-08-07 12:10:37,,,,0,,,caipu/601002.jpg,1122
1658,7167,812,609997,,,打卤面,0,1,26,,2016-08-07 12:11:21,,,,0,,,caipu/603001.jpg,1122
1659,7168,812,610058,,,超人气广式肠粉,0,1,18,,2016-08-07 12:13:40,,,,0,,,caipu/604002.jpg,1122
1660,7169,812,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-07 12:14:39,,,,0,,,caipu/301001.jpg,1122
1661,7175,812,609976,,,芹黄鳝丝,0,1,58,,2016-08-07 12:15:37,,,,0,,,caipu/106001.jpg,1122
1662,7170,812,610027,,,清炒菊花菜,0,1,30,,2016-08-07 12:15:48,,,,0,,,caipu/304001.jpg,1122
1663,7171,812,610031,,,糖醋蕃茄溜青花,0,1,33,,2016-08-07 12:15:58,,,,0,,,caipu/304005.jpg,1122
1664,7515,844,609970,,,麻辣小龙虾,0,1,99,,2016-08-07 12:16:41,,,,0,,,caipu/101006.jpg,1205
1665,7176,812,610039,,,培根紫菜卷,0,1,30,,2016-08-07 12:16:50,,,,0,,,caipu/105003.jpg,1122
1666,7178,812,610038,,,芝麻烤紫菜,0,1,25,,2016-08-07 12:17:11,,,,0,,,caipu/105002.jpg,1122
1667,7516,844,610022,,,杭椒鸡珍,0,1,58,,2016-08-07 12:17:14,,,,0,,,caipu/204005.jpg,1205
1668,7181,812,610026,,,玉竹南北杏鸭腿汤,0,1,35,,2016-08-07 12:17:41,,,,0,,,caipu/204009.jpg,1122
1669,7182,812,609935,,,山药养生粥,0,1,19,,2016-08-07 12:18:34,,,,0,,,caipu/602001.jpg,1122
1670,7517,844,610013,,,番茄炖秋葵,0,1,35,,2016-08-07 12:18:36,,,,0,,,caipu/302002.jpg,1205
1671,7518,844,610066,,,辣炒田螺,0,1,35,,2016-08-07 12:19:02,,,,0,,,caipu/104005.jpg,1205
1672,7520,844,609994,,,"独家薄荷鲜虾牛肉卷


",0,1,45,,2016-08-07 12:20:14,,,,0,,,caipu/201004.jpg,1205
1673,7519,844,610031,,,糖醋蕃茄溜青花,0,1,33,,2016-08-07 12:20:23,,,,0,,,caipu/304005.jpg,1205
1674,7521,844,609946,,,谷稻小庄 ,0,1,38,,2016-08-07 12:21:18,,,,0,,,caipu/404002.jpg,1205
1675,7522,844,610034,,,法国波尔多AOC干红葡萄酒原,0,1,159,,2016-08-07 12:21:46,,,,0,,,caipu/402003.jpg,1205
1676,7523,844,610011,,,白饭/大碗,0,1,10,,2016-08-07 12:21:46,,,,0,,,caipu/601005.jpg,1205
1677,7526,844,609933,,,自制猪肉脯,0,1,48,,2016-08-07 12:22:04,,,,0,,,caipu/203004.jpg,1205
1678,7524,844,609935,,,山药养生粥,0,1,19,,2016-08-07 12:22:39,,,,0,,,caipu/602001.jpg,1205
1679,7525,844,610008,,,五色糯米饭(七色),0,1,35,,2016-08-07 12:22:41,,,,0,,,caipu/601002.jpg,1205
1680,7527,844,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-07 12:22:45,,,,0,,,caipu/205001.jpg,1205
1681,7529,844,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-07 12:23:11,,,,0,,,caipu/304001.jpg,1205
1682,2287,351,609940,,,清蒸蝶鱼,0,1,56,,2016-08-07 12:23:54,,,,0,,,caipu/103001.jpg,1610
1683,7528,844,609950,,,大蒜苋菜,0,1,30,,2016-08-07 12:23:58,,,,0,,,caipu/303001.jpg,1205
1684,2288,351,610048,,,拌土豆丝,0,1,25,,2016-08-07 12:26:11,,,,0,,,caipu/301002.jpg,1610
1685,7530,844,609961,,,姜葱炒花蟹,0,1,45,,2016-08-07 12:26:40,,,,0,,,caipu/102001.jpg,1205
1686,2289,351,609931,,,焖猪手,0,1,58,,2016-08-07 12:31:42,,,,0,,,caipu/203002.jpg,1610
1687,2290,351,609953,,,凉拌菠菜,0,1,27,,2016-08-07 12:36:14,,,,0,,,caipu/303004.jpg,1610
1688,2291,351,610011,,,白饭/大碗,0,1,10,,2016-08-07 12:41:15,,,,0,,,caipu/601005.jpg,1610
1689,7032,797,609943,,,剁椒鱼头,0,1,55,,2016-08-07 12:49:28,,,,0,,,caipu/103004.jpg,1086
1690,7033,797,610038,,,芝麻烤紫菜,0,1,25,,2016-08-07 12:52:21,,,,0,,,caipu/105002.jpg,1086
1691,7034,797,609983,,,干锅田鸡,0,1,88,,2016-08-07 12:53:08,,,,0,,,caipu/205003.jpg,1086
1692,7035,797,609955,,,红酒炖羊肉,0,1,108,,2016-08-07 12:53:08,,,,0,,,caipu/202001.jpg,1086
1693,7037,797,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016-08-07 12:55:12,,,,0,,,caipu/111.jpg,1086
1694,7036,797,610070,,,52度泸州老窖 ,0,1,159,,2016-08-07 12:55:28,,,,0,,,caipu/401003.jpg,1086
1695,7038,797,609965,,,葱姜炒蟹,0,1,109,,2016-08-07 13:00:28,,,,0,,,caipu/102005.jpg,1086
1696,7039,797,610011,,,白饭/大碗,0,1,10,,2016-08-07 13:02:08,,,,0,,,caipu/601005.jpg,1086
1697,7644,854,610063,,,蒜香辣花甲,0,1,45,,2016-08-07 13:24:55,,,,0,,,caipu/104002.jpg,1140
1698,7645,854,610039,,,培根紫菜卷,0,1,30,,2016-08-07 13:29:10,,,,0,,,caipu/105003.jpg,1140
1699,7647,854,610025,,,番茄蛋汤,0,1,25,,2016-08-07 13:29:16,,,,0,,,caipu/204008.jpg,1140
1700,7848,875,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-07 13:32:37,,,,0,,,caipu/101001.jpg,1258
1701,7649,854,610010,,,白饭/小碗,0,2,1,,2016-08-07 13:32:42,,,,0,,,caipu/601004.jpg,1140
1702,7853,875,609933,,,自制猪肉脯,0,1,48,,2016-08-07 13:33:06,,,,0,,,caipu/203004.jpg,1258
1703,7919,881,609967,,,香酥两吃大虾,0,1,89,,2016-08-07 13:33:14,,,,0,,,caipu/101002.jpg,1176
1704,7852,875,609932,,,爆炒猪肝,0,1,68,,2016-08-07 13:33:32,,,,0,,,caipu/203003.jpg,1258
1705,7854,875,609934,,,芹菜炒腰花,0,1,18,,2016-08-07 13:33:35,,,,0,,,caipu/203005.jpg,1258
1706,7851,875,609931,,,焖猪手,0,1,58,,2016-08-07 13:33:46,,,,0,,,caipu/203002.jpg,1258
1707,7849,875,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-07 13:33:51,,,,0,,,caipu/203001.jpg,1258
1708,7858,875,609946,,,谷稻小庄 ,0,1,38,,2016-08-07 13:34:03,,,,0,,,caipu/404002.jpg,1258
1709,7922,881,609933,,,自制猪肉脯,0,1,48,,2016-08-07 13:34:28,,,,0,,,caipu/203004.jpg,1176
1710,7857,875,609941,,,清蒸海鱼,0,1,78,,2016-08-07 13:34:44,,,,0,,,caipu/103002.jpg,1258
1711,7855,875,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-07 13:34:48,,,,0,,,caipu/602003.jpg,1258
1712,7925,881,610054,,,不加一滴油的酸奶蛋糕,0,1,7,,2016-08-07 13:35:09,,,,0,,,caipu/501003.jpg,1176
1713,7545,846,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-07 13:35:22,,,,0,,,caipu/101001.jpg,1270
1714,2694,396,610063,,,蒜香辣花甲,0,1,45,,2016-08-07 13:35:23,,,,0,,,caipu/104002.jpg,1533
